Id,SalePrice
2301,195774.7688
2302,184078.8736
2303,181346.4415
2304,185332.186
2305,179057.8327
2306,186238.8863
2307,195325.0972
2308,182616.154
2309,219311.0215
2310,174270.056
2311,187711.5891
2312,106507.5777
2313,99330.288
2314,104384.3282
2315,101297.6756
2316,121452.8938
2317,102785.3332
2318,93374.48668
2319,103503.3367
2320,95351.51118
2321,194383.2444
2322,98745.79659
2323,108288.7606
2324,106998.1226
2325,117189.4182
2326,124873.5843
2327,140663.725
2328,147999.2841
2329,133651.3843
2330,138289.518
2331,246407.1932
2332,257700.1072
2333,227268.0057
2334,200789.287
2335,185468.1441
2336,236392.0383
2337,118916.7344
2338,163090.5016
2339,147080.544
2340,227941.9074
2341,160513.4179
2342,142171.0878
2343,142432.2747
2344,150440.1287
2345,164707.5606
2346,114606.3976
2347,114300.5758
2348,148213.7852
2349,115092.7632
2350,189757.4206
2351,145443.4691
2352,163165.4921
2353,198570.8095
2354,73193.12352
2355,78742.72675
2356,76175.95808
2357,124160.8942
2358,152281.2752
2359,145187.5033
2360,86217.27926
2361,88669.25986
2362,193423.2213
2363,102570.2337
2364,134141.4262
2365,168872.8979
2366,135907.686
2367,157076.97
2368,138888.3803
2369,173224.2754
2370,167599.2567
2371,127896.6749
2372,112687.0969
2373,185875.7821
2374,234619.4721
2375,196389.4465
2376,236521.7528
2377,259972.2522
2378,84362.62344
2379,205676.2734
2380,100722.2716
2381,131850.3822
2382,174783.8893
2383,162513.3403
2384,180789.6631
2385,126440.3958
2386,84886.65256
2387,89820.71351
2388,68419.06571
2389,86904.95319
2390,119694.3161
2391,98762.9443
2392,57742.59346
2393,111831.3159
2394,64218.63921
2395,178782.0574
2396,118252.2706
2397,166144.8687
2398,60776.72297
2399,11479.84223
2400,357.0051845
2401,68643.29235
2402,79891.6509
2403,116591.687
2404,87139.53028
2405,135628.652
2406,92033.53728
2407,47253.19633
2408,100519.1943
2409,55371.69002
2410,153400.3393
2411,51489.84563
2412,97769.74226
2413,65177.02988
2414,97790.9766
2415,115233.1465
2416,87260.50911
2417,87826.09982
2418,83361.6172
2419,66566.73948
2420,79275.08902
2421,113899.2798
2422,79934.65965
2423,106617.3892
2424,97275.91363
2425,190022.615
2426,151007.7559
2427,100370.5544
2428,182572.1058
2429,55977.07988
2430,72450.87417
2431,78006.34992
2432,65717.33687
2433,98251.18384
2434,80390.69412
2435,118095.0085
2436,36353.71351
2437,72357.29582
2438,62190.24559
2439,62645.01959
2440,92222.30466
2441,60729.67973
2442,70486.6612
2443,94225.57959
2444,95397.26218
2445,58875.63806
2446,110902.3812
2447,163447.5353
2448,109045.5449
2449,90701.30529
2450,133697.8244
2451,96400.36961
2452,182090.379
2453,56453.05725
2454,104150.2665
2455,97073.86182
2456,91701.44758
2457,99145.37993
2458,90506.31053
2459,40748.91607
2460,95606.76116
2461,78357.94089
2462,91049.58265
2463,88117.00393
2464,166707.0071
2465,103604.7594
2466,51517.4603
2467,105438.8162
2468,54944.30827
2469,50343.62643
2470,156555.9482
2471,181839.7953
2472,134627.7133
2473,88096.97277
2474,26062.29818
2475,195607.3054
2476,117207.6938
2477,107329.0144
2478,128264.2125
2479,67382.95198
2480,107136.7316
2481,79046.81521
2482,83230.34468
2483,56929.89307
2484,92795.81204
2485,105367.9753
2486,122177.7111
2487,182454.5054
2488,123590.5417
2489,114360.2487
2490,127166.8378
2491,58698.26275
2492,178042.1894
2493,140261.6936
2494,147165.9091
2495,66766.12008
2496,192217.8664
2497,135364.256
2498,52676.43504
2499,41039.58897
2500,134785.0439
2501,123653.2003
2502,116328.5811
2503,89397.95635
2504,162712.8897
2505,162341.2616
2506,163971.7007
2507,191496.7006
2508,161642.273
2509,140169.3584
2510,140752.8595
2511,111822.4546
2512,144274.4495
2513,181156.2903
2514,182156.9538
2515,120564.0062
2516,116580.7144
2517,100991.8639
2518,117333.3812
2519,171883.8296
2520,155487.1704
2521,132591.2745
2522,170219.2876
2523,51156.12975
2524,85560.23944
2525,137233.0036
2526,99495.97498
2527,58662.23918
2528,66238.78438
2529,101990.8732
2530,101157.7193
2531,179945.8454
2532,154195.4293
2533,146429.6917
2534,188053.0073
2535,224892.34
2536,188319.6681
2537,172635.9951
2538,116615.8255
2539,116041.355
2540,104059.8517
2541,129739.765
2542,104102.9799
2543,105469.2506
2544,114907.6487
2545,149742.2036
2546,116542.7462
2547,109110.8132
2548,189328.62
2549,131502.47
2550,517151.5645
2551,123512.705
2552,114502.371
2553,43173.28942
2554,116261.5988
2555,75980.69024
2556,62212.60236
2557,88861.20078
2558,176261.0205
2559,80004.35122
2560,102615.4189
2561,73005.73807
2562,76153.47555
2563,86019.03428
2564,145103.5078
2565,75913.91949
2566,114199.8163
2567,96491.89002
2568,159323.7309
2569,127864.0114
2570,119069.7898
2571,129564.7181
2572,118743.4938
2573,183003.898
2574,202213.6486
2575,92955.84431
2576,78205.31629
2577,109567.5782
2578,38817.73777
2579,-24253.64653
2580,96478.84154
2581,61842.57136
2582,73297.09932
2583,197099.6718
2584,105561.6419
2585,113825.9088
2586,131046.8247
2587,146360.6005
2588,121328.5145
2589,134828.3842
2590,200190.2799
2591,228502.0445
2592,156182.8126
2593,170127.6682
2594,190943.3523
2595,139222.7947
2596,237966.0227
2597,152462.8773
2598,225689.1104
2599,249869.3383
2600,156481.1309
2601,111430.9021
2602,59646.77301
2603,64953.09318
2604,84310.50703
2605,42559.68624
2606,102119.1731
2607,150942.7372
2608,214955.5815
2609,131044.4673
2610,53359.88954
2611,109689.8754
2612,125345.8167
2613,88711.66327
2614,103639.0399
2615,105909.2971
2616,117294.6616
2617,145112.8707
2618,168199.5053
2619,169900.8951
2620,131594.2201
2621,139333.4085
2622,143545.1929
2623,158476.5135
2624,174953.4238
2625,196457.489
2626,110151.3291
2627,130579.7211
2628,275820.4415
2629,300037.4732
2630,216413.7811
2631,268117.9701
2632,253366.6509
2633,205460.7779
2634,232125.3631
2635,110176.6828
2636,198261.0078
2637,114384.451
2638,202378.909
2639,207053.8963
2640,120613.3305
2641,55270.34344
2642,139486.6203
2643,101623.0301
2644,110596.8013
2645,113852.2576
2646,103536.6664
2647,107242.9305
2648,156046.7674
2649,125328.692
2650,164906.0682
2651,167209.2082
2652,262679.7145
2653,186535.3684
2654,172501.815
2655,256880.4904
2656,240703.1643
2657,219582.3262
2658,200079.6535
2659,222906.1097
2660,231852.8664
2661,222431.6018
2662,235118.8708
2663,227299.7144
2664,211928.6198
2665,248820.5182
2666,221707.2302
2667,95694.43593
2668,101214.5039
2669,93260.10619
2670,185379.9173
2671,109029.4647
2672,128397.4998
2673,162126.7825
2674,169153.9102
2675,110916.9619
2676,118995.9544
2677,173764.9951
2678,166778.5105
2679,182033.8212
2680,201759.6035
2681,265062.7452
2682,248101.5707
2683,356516.2741
2684,235190.5663
2685,248903.3312
2686,172136.5507
2687,156980.8331
2688,131768.5306
2689,110478.9425
2690,238545.0495
2691,130176.902
2692,72396.72321
2693,111799.79
2694,65836.66536
2695,137971.5473
2696,124123.8061
2697,135554.6402
2698,151140.2875
2699,149561.1343
2700,128664.1233
2701,103549.4932
2702,53662.13697
2703,112493.7468
2704,118276.5182
2705,58171.09228
2706,63564.52787
2707,74587.89353
2708,67846.66175
2709,62364.63448
2710,72395.35113
2711,303618.8016
2712,260510.4356
2713,132700.3306
2714,120777.7456
2715,144383.5101
2716,122031.1422
2717,153396.432
2718,154825.8556
2719,127276.0517
2720,156316.6707
2721,83759.24123
2722,131773.6536
2723,101484.2721
2724,52771.51568
2725,85829.64941
2726,110098.6337
2727,185264.0792
2728,142660.0829
2729,98890.80156
2730,103451.6301
2731,64323.69864
2732,66283.35518
2733,125877.1418
2734,90398.59032
2735,82765.34008
2736,97978.57891
2737,67048.17988
2738,128774.7624
2739,102057.9724
2740,79533.63419
2741,82425.16963
2742,121556.6559
2743,117121.3234
2744,106458.6347
2745,109837.2101
2746,57884.02295
2747,94764.03321
2748,70428.6609
2749,77616.42323
2750,62621.9486
2751,65415.58662
2752,142467.5584
2753,112283.8492
2754,253483.8345
2755,83774.87767
2756,68906.89266
2757,28212.19869
2758,54211.54931
2759,139282.0827
2760,125851.8408
2761,101285.6023
2762,88148.57474
2763,162209.0494
2764,129420.4363
2765,240713.2598
2766,91223.95282
2767,28769.85077
2768,96522.16861
2769,59061.47793
2770,89076.75167
2771,54492.03164
2772,97634.86226
2773,138534.2183
2774,126023.4537
2775,109823.8838
2776,103453.8185
2777,118862.7717
2778,90109.63832
2779,119188.1956
2780,64249.25401
2781,53666.89695
2782,38492.39304
2783,67912.67764
2784,101787.8223
2785,108712.5389
2786,20721.90177
2787,109435.5281
2788,19793.96514
2789,156221.9061
2790,99420.64318
2791,70319.16888
2792,-34537.14154
2793,111469.8839
2794,50483.77713
2795,91464.35428
2796,62700.52693
2797,186644.4968
2798,69995.50466
2799,66831.81479
2800,-6157.277902
2801,38675.14314
2802,104811.6491
2803,152782.3618
2804,94877.67419
2805,83097.19683
2806,27294.5799
2807,113752.0434
2808,130222.7938
2809,63673.70146
2810,109230.2707
2811,154898.4585
2812,98319.3405
2813,162866.3978
2814,165007.5749
2815,52229.31113
2816,206847.0863
2817,144900.9656
2818,65790.55128
2819,164180.5519
2820,103023.798
2821,94769.00875
2822,177020.8067
2823,288311.7963
2824,191701.3003
2825,125299.3012
2826,111550.092
2827,128265.0744
2828,187859.4652
2829,188319.6148
2830,167787.2127
2831,110069.6053
2832,158319.0961
2833,164328.9794
2834,144056.7015
2835,142809.308
2836,142295.9283
2837,136173.9677
2838,89495.27409
2839,132816.9588
2840,126279.101
2841,134218.3322
2842,165384.0121
2843,89641.50872
2844,167302.9991
2845,69497.6513
2846,143313.0874
2847,164967.0154
2848,151917.9514
2849,148039.7561
2850,210194.7255
2851,195953.819
2852,204103.2705
2853,178420.9884
2854,98430.82419
2855,128696.4297
2856,132619.2909
2857,129315.1035
2858,128596.5894
2859,125985.7476
2860,156044.4195
2861,108469.8197
2862,168496.234
2863,97920.72302
2864,188337.8547
2865,123456.5578
2866,161321.1783
2867,74882.64014
2868,87467.03605
2869,106714.0491
2870,114364.2206
2871,45649.55097
2872,-1983.933749
2873,66352.29619
2874,96691.65129
2875,92023.54059
2876,132331.6121
2877,88972.63764
2878,109895.5404
2879,96237.07952
2880,45989.53233
2881,118148.2972
2882,122195.3244
2883,152050.9362
2884,120607.2226
2885,122106.5328
2886,179564.9888
2887,49202.57882
2888,103727.6674
2889,-25358.55515
2890,6006.160834
2891,106029.6097
2892,-18611.26787
2893,77088.99246
2894,-29806.30126
2895,198187.0087
2896,181561.3503
2897,175303.0005
2898,168863.3362
2899,129739.2744
2900,128460.6753
2901,199077.566
2902,138376.9876
2903,201724.4855
2904,232268.2419
2905,61744.36036
2906,178345.5983
2907,112618.82
2908,100549.6214
2909,163713.8542
2910,37908.65486
2911,61975.40097
2912,146924.6317
2913,65169.36675
2914,51737.83816
2915,64760.05692
2916,74279.98576
2917,163124.734
2918,55801.48364
2919,182623.1222
